Hugo_Symbol,n_variants,n_artifacts,artifact_rate,mean_probability,median_probability
L1CAM,13,4,0.3076923076923077,0.3301918839464368,2.480394e-10
NYAP2,13,4,0.3076923076923077,0.3483347107840879,0.15962681
OTOGL,13,4,0.3076923076923077,0.3445516692746305,0.0005447317
ZNF292,13,4,0.3076923076923077,0.44108640374633856,0.5364013
KPRP,14,4,0.2857142857142857,0.4989401412499414,0.551174405
SLCO6A1,14,4,0.2857142857142857,0.4169034104162857,0.268031425
MED12,15,4,0.26666666666666666,0.31384224277630435,0.0038210603
NCKAP1L,15,4,0.26666666666666666,0.5196920547077333,0.57653624
AARS2,3,3,1.0,0.97902304,0.97279286
ABHD11,3,3,1.0,0.8863746533333333,0.90173376
ABI3BP,3,3,1.0,0.9196947766666667,0.98447603
ACOX2,3,3,1.0,0.8999003733333334,0.94519186
ACP5,3,3,1.0,0.9892886866666667,0.9893233
ACRV1,3,3,1.0,0.9407364166666667,0.9471133
ACSF2,3,3,1.0,0.9083800166666666,0.88667005
ACTG2,3,3,1.0,0.9757698,0.9755678
ADM,3,3,1.0,0.9874396000000001,0.9874418
ADPRM,3,3,1.0,0.9904300200000001,0.9913891
AFAP1,3,3,1.0,0.9742208533333333,0.97741926
AHCYL2,3,3,1.0,0.9875733333333333,0.9913441
AKR1B15,3,3,1.0,0.9645597,0.9839315
AL136982.4,3,3,1.0,0.9765945199999999,0.983827
ALDH1A1,3,3,1.0,0.9899048266666667,0.98987234
ALG10B,3,3,1.0,0.9678076999999999,0.991471
ALPP,3,3,1.0,0.8935284133333333,0.9566312
AMD1,3,3,1.0,0.9111230333333333,0.89498514
ANGPT2,3,3,1.0,0.8734329666666666,0.8900846
APCDD1L,3,3,1.0,0.9617954866666666,0.99145776
ARFGAP2,3,3,1.0,0.9907481233333334,0.99136364
ARHGDIB,3,3,1.0,0.9914471866666666,0.9914799
ARL13A,3,3,1.0,0.9885248133333334,0.9881875
ARMC10,3,3,1.0,0.9894946333333333,0.9900333
ASAP3,3,3,1.0,0.9717289,0.9860312
ASMT,3,3,1.0,0.9854369333333333,0.9895901
ATG101,3,3,1.0,0.93151894,0.97913206
ATG16L1,3,3,1.0,0.8774372333333332,0.8219876
ATL1,3,3,1.0,0.8779722099999999,0.8610147
ATOH1,3,3,1.0,0.9890934666666666,0.9896741
ATP1A1,3,3,1.0,0.9819816766666666,0.9833851
ATXN1,3,3,1.0,0.8747937333333334,0.8848679
AVL9,3,3,1.0,0.9909234333333333,0.9911273
BCAS3,3,3,1.0,0.9907835199999999,0.99145246
BEST2,3,3,1.0,0.9853840799999999,0.98802304
BPIFA1,3,3,1.0,0.98072175,0.9777584
BTN2A2,3,3,1.0,0.9680208366666667,0.9793117
C5,3,3,1.0,0.9647189666666667,0.9912054
C6orf89,3,3,1.0,0.8642297033333334,0.8266731
C7orf31,3,3,1.0,0.9752776566666667,0.9816688
C7orf66,3,3,1.0,0.9805498766666667,0.97700936
CA10,3,3,1.0,0.8512096833333334,0.8737444
CA3,3,3,1.0,0.9866462566666666,0.9913669
CAB39,3,3,1.0,0.9781462033333334,0.9810982
CBFA2T3,3,3,1.0,0.9644447166666666,0.96525294
CBLL1,3,3,1.0,0.9257683,0.9751287
CCDC112,3,3,1.0,0.9564761266666667,0.99140173
CCDC136,3,3,1.0,0.9697350466666667,0.97748405
CCDC170,3,3,1.0,0.9650214033333334,0.97731066
CCDC181,3,3,1.0,0.9913140333333333,0.9914381
CCNE1,3,3,1.0,0.91069537,0.96763813
CCNH,3,3,1.0,0.9913394833333333,0.9913173
CCNL2,3,3,1.0,0.9878935866666666,0.99144113
CCNYL1,3,3,1.0,0.960924,0.9595178
CCZ1,3,3,1.0,0.9812567766666667,0.97767943
CD300LG,3,3,1.0,0.9779064733333334,0.9905624
CD84,3,3,1.0,0.9501124966666668,0.98136055
CD8A,3,3,1.0,0.9238773666666665,0.9757142
CDC42BPG,3,3,1.0,0.8895291799999999,0.89279014
CDK17,3,3,1.0,0.99132095,0.9912764
CDK20,3,3,1.0,0.8517912133333333,0.83297837
CDON,3,3,1.0,0.9803138166666666,0.9799739
CDYL,3,3,1.0,0.9896560666666666,0.991435
CEP41,3,3,1.0,0.9817106666666667,0.9913487
CEP85,3,3,1.0,0.9805338533333333,0.9831518
CERS3,3,3,1.0,0.9786316533333334,0.97485435
CES1,3,3,1.0,0.9451080033333333,0.973403
CFAP161,3,3,1.0,0.9539350133333334,0.9465565
CFAP300,3,3,1.0,0.98860159,0.9896688
CHAF1B,3,3,1.0,0.9105271866666667,0.9727696
CHRNA3,3,3,1.0,0.9145606866666668,0.9562585
CLCA2,3,3,1.0,0.9913833333333333,0.9913463
CLEC3A,3,3,1.0,0.9580567499999999,0.9553421
CLIP3,3,3,1.0,0.9881146666666667,0.9913414
CLPTM1,3,3,1.0,0.9824411866666667,0.9867344
CLPTM1L,3,3,1.0,0.9896127966666667,0.98980623
CLVS2,3,3,1.0,0.9854427933333333,0.98634964
CNGB3,3,3,1.0,0.9170054,0.8926697
CNOT2,3,3,1.0,0.9914286566666667,0.9914198
COL13A1,3,3,1.0,0.99127694,0.9914419
CPA2,3,3,1.0,0.9910028133333334,0.9914209
CPA5,3,3,1.0,0.9301516766666666,0.97912174
CPEB2,3,3,1.0,0.9852078999999999,0.98260164
CRISPLD2,3,3,1.0,0.9885637633333334,0.99128914
CRTAM,3,3,1.0,0.9913633866666668,0.99136996
CRYGN,3,3,1.0,0.92719352,0.95474726
CSE1L,3,3,1.0,0.9736523,0.9775441
CSN2,3,3,1.0,0.9675288333333333,0.9658287
CTSL3P,3,3,1.0,0.9900255666666666,0.99141735
CTTN,3,3,1.0,0.9867642866666667,0.9900699
CXCL6,3,3,1.0,0.9812054666666666,0.9880251
CYP27C1,3,3,1.0,0.9889207,0.9913901
CYP2R1,3,3,1.0,0.96793618,0.9656677
CYP7A1,3,3,1.0,0.9678095133333334,0.9568244
CYRIA,3,3,1.0,0.97409809,0.9791149
CYSTM1,3,3,1.0,0.9906723633333333,0.99092966
DCUN1D4,3,3,1.0,0.9827457333333333,0.9897441
DENND1B,3,3,1.0,0.9746545666666666,0.9912423
DGAT2,3,3,1.0,0.9772852333333333,0.9749196
DIO3,3,3,1.0,0.9489629700000001,0.9512986
DIP2B,3,3,1.0,0.9558920733333333,0.99004877
DLD,3,3,1.0,0.9872465866666666,0.99041736
DNAJC3,3,3,1.0,0.9752631633333334,0.9763266
DNAJC5B,3,3,1.0,0.9604141533333334,0.9823318
DNTTIP1,3,3,1.0,0.8949306699999999,0.8738962
DTX3L,3,3,1.0,0.9899357666666667,0.9903763
DUS4L,3,3,1.0,0.9796294,0.97548485
DUSP11,3,3,1.0,0.9336890333333333,0.9258835
DUXA,3,3,1.0,0.9781802599999999,0.97830063
DYNC2LI1,3,3,1.0,0.93101128,0.9364192
EBPL,3,3,1.0,0.9731201,0.9741469
EEFSEC,3,3,1.0,0.9314124933333333,0.97920233
EIF2AK1,3,3,1.0,0.9905870066666665,0.9905946
EIF4A1,3,3,1.0,0.9360386233333333,0.98546773
EMILIN3,3,3,1.0,0.9890654066666666,0.9896763
ENGASE,3,3,1.0,0.9875219233333333,0.9898393
EPGN,3,3,1.0,0.9905917,0.9914836
ESRRG,3,3,1.0,0.9592551333333333,0.9848881
EXTL2,3,3,1.0,0.96123351,0.95170903
EZH1,3,3,1.0,0.9910393966666667,0.99100834
F13B,3,3,1.0,0.9914196333333333,0.9914197
FAM221A,3,3,1.0,0.9645783133333333,0.9908035
FBXO11,3,3,1.0,0.9604724666666667,0.9724019
FBXO34,3,3,1.0,0.9437985833333333,0.97278625
FCER2,3,3,1.0,0.9891937333333334,0.9913156
FETUB,3,3,1.0,0.9605645333333334,0.9915109
FGF14,3,3,1.0,0.9844116133333333,0.98916024
FGF23,3,3,1.0,0.9131546333333334,0.8995725
FGFBP1,3,3,1.0,0.9779147333333333,0.9851295
FLRT2,3,3,1.0,0.8606626766666666,0.8516296
FOSB,3,3,1.0,0.9116026533333333,0.88101196
FPGT,3,3,1.0,0.9642939666666667,0.9897754
GADL1,3,3,1.0,0.9787592666666667,0.9895176
GALC,3,3,1.0,0.9479888333333334,0.94822705
GALNT13,3,3,1.0,0.98366124,0.98601556
GALNTL5,3,3,1.0,0.9893138666666667,0.991301
GDF6,3,3,1.0,0.96353826,0.97761494
GDNF,3,3,1.0,0.9508184833333333,0.9697129
GLYATL1,3,3,1.0,0.9776769033333333,0.97891587
GNE,3,3,1.0,0.9824400366666666,0.9912417
GOLIM4,3,3,1.0,0.9364094666666666,0.9332051
GORAB,3,3,1.0,0.9740786333333333,0.9762622
GP2,3,3,1.0,0.92626818,0.93035376
GPAA1,3,3,1.0,0.9868471099999999,0.991411
GPCPD1,3,3,1.0,0.9903482666666666,0.9913795
GPD2,3,3,1.0,0.9913245166666668,0.99133545
GPN3,3,3,1.0,0.9510937300000001,0.99137664
GPR148,3,3,1.0,0.9839693833333333,0.9878684
GPR156,3,3,1.0,0.99086155,0.9909916
GPR161,3,3,1.0,0.9690687333333333,0.9694616
GPR85,3,3,1.0,0.9538826033333333,0.96551394
GREB1,3,3,1.0,0.9657516133333334,0.957604
GRIA2,3,3,1.0,0.9738157033333333,0.98602676
GSAP,3,3,1.0,0.9678033166666666,0.96509725
GTF2IRD2B,3,3,1.0,0.9827528333333334,0.9800929
H3C7,3,3,1.0,0.9855727233333335,0.9895885
H4-16,3,3,1.0,0.9690123533333334,0.9871788
HDAC3,3,3,1.0,0.9597119066666666,0.9762572
HDGFL2,3,3,1.0,0.9292981466666667,0.9692523
HINT1,3,3,1.0,0.9519433133333334,0.9726839
HLCS,3,3,1.0,0.9864591333333333,0.9901574
HLF,3,3,1.0,0.9748108133333333,0.97639924
HRG,3,3,1.0,0.9599565,0.9906399
IAH1,3,3,1.0,0.9189708833333333,0.9557721
ICAM4,3,3,1.0,0.9656426000000001,0.9719805
IFI44,3,3,1.0,0.8832776999999999,0.8298017
IFT22,3,3,1.0,0.9418215766666668,0.9779701
IGHV3-35,3,3,1.0,0.9264235333333333,0.9195578
IGHV3-43,3,3,1.0,0.95669592,0.98486716
IGHV3-48,3,3,1.0,0.93585499,0.9442744
IGHV3-7,3,3,1.0,0.9608917066666667,0.96808875
IGHV3-73,3,3,1.0,0.9426795,0.9692404
IGKV1-12,3,3,1.0,0.9775852,0.9823284
IGKV3D-20,3,3,1.0,0.9539965333333335,0.9630762
IGKV5-2,3,3,1.0,0.95821011,0.9420495
IL17RB,3,3,1.0,0.9123857566666667,0.99127847
IL3RA,3,3,1.0,0.9646247,0.972181
IL6R,3,3,1.0,0.98601905,0.9865819
ILDR2,3,3,1.0,0.9373124666666667,0.9786251
ING1,3,3,1.0,0.9413120666666667,0.9323308
IPPK,3,3,1.0,0.9806610533333333,0.98089474
IQGAP1,3,3,1.0,0.8934798700000001,0.87744254
ITGAL,3,3,1.0,0.9836905233333333,0.98905367
ITGB3,3,3,1.0,0.9899699466666667,0.9913049
JAML,3,3,1.0,0.9153749000000001,0.9715798
KCNA2,3,3,1.0,0.9400480666666667,0.9841743
KCNJ4,3,3,1.0,0.9810128333333333,0.9915138
KCNJ8,3,3,1.0,0.9723699333333333,0.9769882
KCNK3,3,3,1.0,0.9433344,0.9612883
KDELR1,3,3,1.0,0.9759299566666666,0.9823286
KDM3A,3,3,1.0,0.97001019,0.99135953
KIAA1841,3,3,1.0,0.9691421633333334,0.96636814
KIF3A,3,3,1.0,0.96565995,0.97903115
KIFC3,3,3,1.0,0.9453225533333333,0.98449194
KIR2DL1,3,3,1.0,0.9829930266666667,0.990551
KIR2DS4,3,3,1.0,0.9740247166666666,0.9741595
KIR3DL2,3,3,1.0,0.9583751066666667,0.96460277
KITLG,3,3,1.0,0.9827644233333334,0.98432577
KLC4,3,3,1.0,0.93965714,0.9384317
KLF11,3,3,1.0,0.9524785233333333,0.934638
KLHDC8A,3,3,1.0,0.9641383600000001,0.98487824
KLHL10,3,3,1.0,0.976111,0.9890247
KLHL7,3,3,1.0,0.8596588333333334,0.8418239
KLHL8,3,3,1.0,0.9764824466666667,0.98684084
KLRC2,3,3,1.0,0.9720884666666666,0.9717163
KRT39,3,3,1.0,0.9669841866666666,0.9650595
KRT6A,3,3,1.0,0.9623294000000001,0.95129365
KRT6B,3,3,1.0,0.8971905233333333,0.88545924
KRTAP10-4,3,3,1.0,0.9758307966666666,0.9913121
KRTAP10-9,3,3,1.0,0.9842251166666666,0.9888571
LAIR1,3,3,1.0,0.9877855166666666,0.99085134
LCE2C,3,3,1.0,0.9877715133333332,0.99134094
LCP1,3,3,1.0,0.9374644500000001,0.9405826
LCTL,3,3,1.0,0.9766623233333332,0.9824837
LINC02694,3,3,1.0,0.9198012366666667,0.9683404
LONRF1,3,3,1.0,0.9769459333333333,0.9913954
LPAR2,3,3,1.0,0.9108853199999999,0.9193669
LRCH3,3,3,1.0,0.94244758,0.9715063
LRRC14,3,3,1.0,0.9785197833333333,0.98940045
LSG1,3,3,1.0,0.9901343800000001,0.98958874
LSR,3,3,1.0,0.91246331,0.8887921
LY96,3,3,1.0,0.9476265666666667,0.9656632
MACO1,3,3,1.0,0.9913827333333334,0.9914426
MAN2A1,3,3,1.0,0.9721847866666667,0.98743653
MANBAL,3,3,1.0,0.9866966533333333,0.9867887
MAOB,3,3,1.0,0.91315278,0.9828147
MAP3K14,3,3,1.0,0.9665242666666667,0.97205466
MAP4,3,3,1.0,0.9857644233333334,0.9873949
MAPK13,3,3,1.0,0.9815749966666667,0.98076904
MARK1,3,3,1.0,0.9744309666666666,0.99087465
MARK4,3,3,1.0,0.9805415766666666,0.99135673
MB21D2,3,3,1.0,0.97576498,0.98492694
MECP2,3,3,1.0,0.9346745233333333,0.97878236
MED1,3,3,1.0,0.9341041833333333,0.9721876
MLXIP,3,3,1.0,0.9429930799999999,0.9265948
MMP20,3,3,1.0,0.9304532666666666,0.9911698
MNDA,3,3,1.0,0.97991039,0.98733413
MOCS3,3,3,1.0,0.9353782666666667,0.9416654
MON2,3,3,1.0,0.9886221433333334,0.99138993
MORN5,3,3,1.0,0.9854711066666667,0.98879343
MRPL32,3,3,1.0,0.9800577433333334,0.9856797
MRPS27,3,3,1.0,0.9847953866666667,0.9871317
MSH3,3,3,1.0,0.91334102,0.9913628
MSS51,3,3,1.0,0.9817358666666666,0.97804046
NAA15,3,3,1.0,0.96221937,0.960771
NAALADL1,3,3,1.0,0.9716681,0.9913011
NAGK,3,3,1.0,0.9124691,0.8809916
NAP1L3,3,3,1.0,0.9361349200000001,0.9727781
NDNF,3,3,1.0,0.94049438,0.9845366
NDUFS7,3,3,1.0,0.8940681,0.9116199
NKIRAS1,3,3,1.0,0.9747418533333333,0.98127776
NLRP10,3,3,1.0,0.9914168233333333,0.99142027
NOLC1,3,3,1.0,0.9879535366666667,0.98963565
NOX1,3,3,1.0,0.9768396433333333,0.98013043
NPBWR2,3,3,1.0,0.8991907333333332,0.9506543
NPY4R,3,3,1.0,0.8997003133333333,0.95721674
NR1I3,3,3,1.0,0.95887652,0.9912723
NUCB1,3,3,1.0,0.9175968733333333,0.94025403
NUP62,3,3,1.0,0.9088100200000001,0.94794273
OASL,3,3,1.0,0.9867259033333333,0.9898337
OCM2,3,3,1.0,0.9418696166666667,0.93164426
ODF2,3,3,1.0,0.97868677,0.9826932
ODF3,3,3,1.0,0.8916979333333334,0.89903915
OIT3,3,3,1.0,0.9623335166666666,0.9903289
OR11H12,3,3,1.0,0.9838785533333333,0.9901793
OR13D1,3,3,1.0,0.9860097,0.9892447
OR1D5,3,3,1.0,0.9830709666666667,0.9829411
OR1E2,3,3,1.0,0.97098531,0.99137306
OR2A2,3,3,1.0,0.9895297099999999,0.99042773
OR2D2,3,3,1.0,0.9590985,0.9798941
OR2L2,3,3,1.0,0.93565839,0.99032307
OR2L3,3,3,1.0,0.9742063766666668,0.9872831
OR4C3,3,3,1.0,0.9063361899999999,0.93472123
OR51A4,3,3,1.0,0.9738564333333333,0.9751297
OR52I2,3,3,1.0,0.9400022333333333,0.9650382
OR5F1,3,3,1.0,0.94853672,0.977918
OR6C75,3,3,1.0,0.96987179,0.9680981
OR6Q1,3,3,1.0,0.9557501133333334,0.97139704
OR6V1,3,3,1.0,0.9753279666666667,0.9755171
OR7D2,3,3,1.0,0.9831853166666668,0.9913579
OR8B3,3,3,1.0,0.9866250466666666,0.99130577
OR8U1,3,3,1.0,0.9904766333333334,0.9904579
ORC5,3,3,1.0,0.9416693899999999,0.9478266
OSER1,3,3,1.0,0.9863542233333334,0.98992807
OSGIN2,3,3,1.0,0.9884204366666666,0.98892236
OSR1,3,3,1.0,0.8621000333333333,0.9116124
OVOL2,3,3,1.0,0.9659792366666666,0.97050583
OXA1L,3,3,1.0,0.9822473966666667,0.97888345
P2RX7,3,3,1.0,0.9838672866666668,0.9914374
PARD6B,3,3,1.0,0.98901965,0.99145025
PARP14,3,3,1.0,0.9824304033333333,0.99007165
PARP2,3,3,1.0,0.9282175533333333,0.9491043
PAX4,3,3,1.0,0.9733633233333333,0.9789817
PCDHB8,3,3,1.0,0.9670448533333333,0.98220706
PCDHGC4,3,3,1.0,0.9433146466666668,0.9826659
PCYOX1L,3,3,1.0,0.9257195,0.9909882
PDE5A,3,3,1.0,0.9640674233333333,0.9840726
PDGFRL,3,3,1.0,0.88922595,0.8934166
PDHA1,3,3,1.0,0.9149662333333333,0.9683906
PELI2,3,3,1.0,0.8786943799999999,0.89070624
PFKP,3,3,1.0,0.9914109666666667,0.9914472
PGM3,3,3,1.0,0.8954962033333334,0.9259554
PGPEP1,3,3,1.0,0.98036538,0.9783077
PHACTR2,3,3,1.0,0.9615722466666666,0.98879004
PHLDB1,3,3,1.0,0.9895614199999999,0.98967546
PLCXD1,3,3,1.0,0.9164877166666666,0.9739649
PLPPR2,3,3,1.0,0.9877994666666666,0.98716277
POLR1B,3,3,1.0,0.9228262666666667,0.981061
PPEF1,3,3,1.0,0.9201494333333334,0.929919
PPM1J,3,3,1.0,0.98223136,0.98386335
PRAMEF1,3,3,1.0,0.99086098,0.99147874
PRCP,3,3,1.0,0.94944792,0.967226
PREP,3,3,1.0,0.8709359866666667,0.8371934
PREPL,3,3,1.0,0.96649251,0.96624047
PRKAA2,3,3,1.0,0.9897321,0.990462
PRKG1,3,3,1.0,0.9447712199999999,0.9658694
PRODH2,3,3,1.0,0.9686955300000001,0.9779025
PSMD12,3,3,1.0,0.9439158066666667,0.98444647
PSPH,3,3,1.0,0.9843934166666667,0.99138075
PTCD1,3,3,1.0,0.9895255500000001,0.99119955
PTGS2,3,3,1.0,0.93468631,0.99145716
PTPN12,3,3,1.0,0.9818540233333334,0.98085177
PVR,3,3,1.0,0.9099145233333333,0.9783116
PYGL,3,3,1.0,0.8911360466666668,0.8989144
QARS1,3,3,1.0,0.9911108033333335,0.99147534
RAB3C,3,3,1.0,0.9455302,0.9693634
RAD23B,3,3,1.0,0.9394134366666668,0.93670696
RAE1,3,3,1.0,0.9913486499999999,0.99134845
RALGAPB,3,3,1.0,0.9274605666666668,0.9256249
RAMP3,3,3,1.0,0.9886112566666666,0.99104357
RAPGEF3,3,3,1.0,0.9897086333333333,0.9902856
RAPGEF4,3,3,1.0,0.9242145533333334,0.98019356
RBBP5,3,3,1.0,0.9691607466666667,0.9765559
RBM28,3,3,1.0,0.9274865666666666,0.9606259
RGL3,3,3,1.0,0.9913812133333333,0.99137384
RINT1,3,3,1.0,0.9825125866666666,0.9790299
RNASE10,3,3,1.0,0.9619524466666666,0.97447544
RND3,3,3,1.0,0.9368866666666666,0.9539361
RNF128,3,3,1.0,0.9391653433333333,0.92296153
RNF144A,3,3,1.0,0.9475697200000001,0.99150276
RNF214,3,3,1.0,0.99144651,0.9914308
RPL30,3,3,1.0,0.9686684099999999,0.9671581
RRAGD,3,3,1.0,0.97248119,0.9856248
RSPRY1,3,3,1.0,0.99071115,0.9912641
RTBDN,3,3,1.0,0.9785299666666667,0.9787839
RTN4IP1,3,3,1.0,0.9649195,0.9823261
RTRAF,3,3,1.0,0.9868193399999999,0.98733807
RUNX1,3,3,1.0,0.9213469366666667,0.98571277
RYBP,3,3,1.0,0.9649518533333333,0.97550064
SASS6,3,3,1.0,0.9913260199999999,0.9914001
SDAD1,3,3,1.0,0.9896191,0.9913441
SEC24D,3,3,1.0,0.9780440133333332,0.9741425
SEC61A2,3,3,1.0,0.9812801133333333,0.9789488
SENP6,3,3,1.0,0.9544538,0.955745
SEPTIN10,3,3,1.0,0.9609757800000001,0.960257
SEPTIN12,3,3,1.0,0.9629043066666666,0.97550255
SESN1,3,3,1.0,0.9199261333333334,0.9699847
SFMBT2,3,3,1.0,0.9890518666666667,0.9904963
SHLD1,3,3,1.0,0.9597104200000001,0.9717932
SIGLEC1,3,3,1.0,0.9359483000000001,0.9425577
SIK3,3,3,1.0,0.90687391,0.9006673
SIL1,3,3,1.0,0.9865724833333332,0.99127823
SLC12A9,3,3,1.0,0.9869517999999999,0.9899038
SLC13A1,3,3,1.0,0.9813959666666667,0.9845953
SLC1A1,3,3,1.0,0.9434311666666666,0.9763991
SLC25A14,3,3,1.0,0.9790570000000001,0.9914307
SLC2A12,3,3,1.0,0.96060662,0.97343916
SLC2A13,3,3,1.0,0.9567840066666666,0.99038833
SLC36A3,3,3,1.0,0.9232027166666666,0.93844545
SLC38A10,3,3,1.0,0.9453322000000001,0.9650814
SLC39A8,3,3,1.0,0.95591018,0.99127114
SLC5A3,3,3,1.0,0.98641998,0.9909898
SLC7A10,3,3,1.0,0.98635164,0.9910734
SLC8A1,3,3,1.0,0.9592102733333334,0.96980697
SLX4IP,3,3,1.0,0.98794234,0.98965317
SMC4,3,3,1.0,0.96515659,0.98986197
SMG5,3,3,1.0,0.9816787166666666,0.98084795
SMPDL3B,3,3,1.0,0.9912512000000001,0.9914683
SNX19,3,3,1.0,0.9912109466666666,0.991512
SNX27,3,3,1.0,0.9891389866666667,0.9912902
SOAT1,3,3,1.0,0.9799878,0.9907494
SPDL1,3,3,1.0,0.981834,0.9914511
SPDYE1,3,3,1.0,0.9520049199999999,0.97010136
SPRYD4,3,3,1.0,0.9108150533333333,0.9208648
SPTLC1,3,3,1.0,0.9914654766666667,0.9914717
SSRP1,3,3,1.0,0.9176903,0.9637356
STAP1,3,3,1.0,0.9809671433333333,0.9860211
STARD3NL,3,3,1.0,0.9868519433333334,0.9913851
STAU2,3,3,1.0,0.9533838233333333,0.97682095
STIL,3,3,1.0,0.9095691333333334,0.9838207
STK39,3,3,1.0,0.9208404,0.9173513
SUPT20HL1,3,3,1.0,0.91229248,0.899482
TBC1D3B,3,3,1.0,0.9894776200000001,0.99121666
TBP,3,3,1.0,0.9731826566666667,0.98864263
TBX6,3,3,1.0,0.9861024333333334,0.9886475
TCAF1,3,3,1.0,0.9900439666666667,0.99069095
TCEAL5,3,3,1.0,0.9749345333333334,0.99127734
TCEAL6,3,3,1.0,0.9426217966666667,0.92847353
TCERG1,3,3,1.0,0.9697881333333332,0.9912726
TDO2,3,3,1.0,0.9639281233333333,0.97311574
TERB2,3,3,1.0,0.9458255966666668,0.95803916
TEX10,3,3,1.0,0.92423442,0.9239576
TEX101,3,3,1.0,0.97904407,0.98342127
TEX29,3,3,1.0,0.9884608,0.988069
TEX55,3,3,1.0,0.9795298766666667,0.99141043
TFAP2B,3,3,1.0,0.9194318066666667,0.98776025
TIMM44,3,3,1.0,0.9555424333333334,0.9558144
TJAP1,3,3,1.0,0.9000149333333334,0.8785925
TM4SF20,3,3,1.0,0.9587696333333332,0.9715694
TM7SF2,3,3,1.0,0.9802728366666668,0.97983974
TMEM144,3,3,1.0,0.9591621433333334,0.99025947
TMEM181,3,3,1.0,0.97422705,0.97339004
TMEM200C,3,3,1.0,0.9903014233333334,0.991318
TMEM38A,3,3,1.0,0.9544753666666667,0.9789265
TMEM45B,3,3,1.0,0.9878741666666667,0.99127674
TMPRSS11E,3,3,1.0,0.9707167999999999,0.970192
TMTC4,3,3,1.0,0.93283996,0.9188082
TNFAIP8L3,3,3,1.0,0.9596328500000001,0.9645493
TPH1,3,3,1.0,0.9894706333333333,0.9914791
TPST1,3,3,1.0,0.9645593166666666,0.96170926
TRAM1L1,3,3,1.0,0.8853767866666667,0.9186636
TRBV3-1,3,3,1.0,0.9842504433333333,0.99056774
TRBV4-1,3,3,1.0,0.9840468566666667,0.9913966
TRHR,3,3,1.0,0.9728696566666667,0.991098
TRIM27,3,3,1.0,0.9194081533333334,0.9886457
TRIM65,3,3,1.0,0.9753167733333333,0.98408276
TRMT10B,3,3,1.0,0.9713119866666666,0.9742654
TRO,3,3,1.0,0.9912110033333333,0.99146336
TSPAN12,3,3,1.0,0.9763506666666667,0.9898807
TTPAL,3,3,1.0,0.9689904666666666,0.9621005
TUBA1C,3,3,1.0,0.9750132366666667,0.9709456
TUBA4A,3,3,1.0,0.9683043233333333,0.98874193
TULP1,3,3,1.0,0.9576737233333333,0.9895237
TUT7,3,3,1.0,0.9906623333333333,0.9904351
TXNIP,3,3,1.0,0.9803290666666666,0.97606885
UBE3D,3,3,1.0,0.9710380533333334,0.971754
UBQLNL,3,3,1.0,0.9241142466666666,0.9649324
UBR3,3,3,1.0,0.9233148733333333,0.90822387
UGT2A2,3,3,1.0,0.98385698,0.9890983
USP14,3,3,1.0,0.9493245433333334,0.9913361
VAV3,3,3,1.0,0.9305469333333334,0.97394377
VEPH1,3,3,1.0,0.9883904333333332,0.9872343
VN1R4,3,3,1.0,0.9765951333333334,0.97316426
VWC2,3,3,1.0,0.9178327233333333,0.9912443
WAPL,3,3,1.0,0.9893412766666666,0.9913681
WASF3,3,3,1.0,0.9702048799999999,0.97331774
WDR35,3,3,1.0,0.9825091133333334,0.9788578
WDR92,3,3,1.0,0.9673312800000001,0.96028864
WNT4,3,3,1.0,0.95338081,0.9869524
YTHDF2,3,3,1.0,0.9395933166666666,0.9550698
ZBBX,3,3,1.0,0.9868556633333334,0.98645324
ZC3H7A,3,3,1.0,0.9481075333333333,0.9901724
ZKSCAN1,3,3,1.0,0.9905598966666668,0.9911412
ZKSCAN3,3,3,1.0,0.9724197766666668,0.98602015
ZNF112,3,3,1.0,0.9799622666666666,0.9796708
ZNF14,3,3,1.0,0.9898261466666667,0.9909897
ZNF205,3,3,1.0,0.9731439000000001,0.9737178
ZNF3,3,3,1.0,0.99059119,0.99081135
ZNF347,3,3,1.0,0.98958132,0.99074286
ZNF366,3,3,1.0,0.9602039666666666,0.9728027
ZNF417,3,3,1.0,0.9847783666666667,0.9853566
ZNF473,3,3,1.0,0.9667505533333333,0.9909011
ZNF578,3,3,1.0,0.9872880566666667,0.9879992
ZNF630,3,3,1.0,0.9663149333333333,0.9602885
ZNF662,3,3,1.0,0.9362450833333332,0.9658361
ZNF700,3,3,1.0,0.9217448199999999,0.89385706
ZNF768,3,3,1.0,0.99080177,0.99145013
ZNF77,3,3,1.0,0.9613366999999999,0.9651409
ZNF875,3,3,1.0,0.9867678266666667,0.9911412
ZPBP2,3,3,1.0,0.9770048533333333,0.9885428
ZYX,3,3,1.0,0.9595750833333333,0.9727825
ACP3,4,3,0.75,0.8206347549999999,0.9587405
ACTBL2,4,3,0.75,0.8175641325,0.91000188
ACVR1C,4,3,0.75,0.7173822759,0.93821965
ADAM9,4,3,0.75,0.898682565,0.95237935
ADCY2,4,3,0.75,0.7362095005,0.96552175
AGFG1,4,3,0.75,0.71290465175,0.9203339
AGPAT4,4,3,0.75,0.7126959100000917,0.92971227
AGTPBP1,4,3,0.75,0.8262882675,0.97291752
AKAP17A,4,3,0.75,0.8114305375,0.951111165
ALDH3B2,4,3,0.75,0.81215679,0.893006655
ANGEL2,4,3,0.75,0.70721717231,0.918734075
ANO9,4,3,0.75,0.75166882125,0.9865616
