Hugo_Symbol,threshold,n_variants,n_predicted_artifact,artifact_fraction,median_rep_error_probability,mean_rep_error_probability
IL22RA1,0.75,2,2,1.0,0.96046638,0.96046638
IL27,0.75,2,2,1.0,0.973533415,0.973533415
ILK,0.75,2,2,1.0,0.99124278,0.99124278
IMPA2,0.75,2,2,1.0,0.88567365,0.88567365
INTS4,0.75,2,2,1.0,0.9865785,0.9865785
INTS6,0.75,2,2,1.0,0.97889567,0.97889567
IP6K2,0.75,2,2,1.0,0.89724005,0.89724005
IRAK1,0.75,2,2,1.0,0.9819564000000001,0.9819564000000001
ISG20L2,0.75,2,2,1.0,0.922729185,0.922729185
JAM2,0.75,2,2,1.0,0.9897796000000001,0.9897796000000001
JSRP1,0.75,2,2,1.0,0.9593517,0.9593517
KANK3,0.75,2,2,1.0,0.89343692,0.89343692
KAT2B,0.75,2,2,1.0,0.97415295,0.97415295
KCNF1,0.75,2,2,1.0,0.9432726,0.9432726
KCNH3,0.75,2,2,1.0,0.950412175,0.950412175
KCNJ16,0.75,2,2,1.0,0.90013502,0.90013502
KCNK16,0.75,2,2,1.0,0.982817925,0.982817925
KCNK17,0.75,2,2,1.0,0.989868365,0.989868365
KCTD10,0.75,2,2,1.0,0.977703765,0.977703765
KCTD15,0.75,2,2,1.0,0.984737365,0.984737365
KCTD3,0.75,2,2,1.0,0.984271535,0.984271535
KCTD6,0.75,2,2,1.0,0.9914852949999999,0.9914852949999999
KCTD7,0.75,2,2,1.0,0.9867569700000001,0.9867569700000001
KDM8,0.75,2,2,1.0,0.97903215,0.97903215
KHNYN,0.75,2,2,1.0,0.90482112,0.90482112
KIAA0825,0.75,2,2,1.0,0.9601862,0.9601862
KIF18B,0.75,2,2,1.0,0.9557489299999999,0.9557489299999999
KIF3C,0.75,2,2,1.0,0.92439578,0.92439578
KIRREL1,0.75,2,2,1.0,0.9570625749999999,0.9570625749999999
KLHL18,0.75,2,2,1.0,0.982790915,0.982790915
KRBA2,0.75,2,2,1.0,0.9912913649999999,0.9912913649999999
KRT17,0.75,2,2,1.0,0.9389796749999999,0.9389796749999999
KRT2,0.75,2,2,1.0,0.9905468,0.9905468
KRT24,0.75,2,2,1.0,0.9749984199999999,0.9749984199999999
KRT26,0.75,2,2,1.0,0.829484125,0.829484125
KRT28,0.75,2,2,1.0,0.9860526300000001,0.9860526300000001
KRT35,0.75,2,2,1.0,0.9809516300000001,0.9809516300000001
KRT75,0.75,2,2,1.0,0.91217667,0.91217667
KRT76,0.75,2,2,1.0,0.95648475,0.95648475
KRT78,0.75,2,2,1.0,0.98427618,0.98427618
KRTAP10-1,0.75,2,2,1.0,0.91169715,0.91169715
KRTAP4-4,0.75,2,2,1.0,0.9879501749999999,0.9879501749999999
KRTAP6-1,0.75,2,2,1.0,0.9913616300000001,0.9913616300000001
KYAT3,0.75,2,2,1.0,0.845818925,0.845818925
LACRT,0.75,2,2,1.0,0.880034875,0.880034875
LARP1B,0.75,2,2,1.0,0.9845053500000001,0.9845053500000001
LARP4,0.75,2,2,1.0,0.9615867,0.9615867
LAX1,0.75,2,2,1.0,0.9583206200000001,0.9583206200000001
LCA5,0.75,2,2,1.0,0.9827908999999999,0.9827908999999999
LDLRAD4,0.75,2,2,1.0,0.990865945,0.990865945
LGR6,0.75,2,2,1.0,0.96006927,0.96006927
LHFPL3,0.75,2,2,1.0,0.987316215,0.987316215
LHFPL6,0.75,2,2,1.0,0.98151178,0.98151178
LILRA5,0.75,2,2,1.0,0.98982142,0.98982142
LIPE,0.75,2,2,1.0,0.9857535,0.9857535
LIPF,0.75,2,2,1.0,0.97561243,0.97561243
LLCFC1,0.75,2,2,1.0,0.9914820799999999,0.9914820799999999
LMF1,0.75,2,2,1.0,0.953670825,0.953670825
LPL,0.75,2,2,1.0,0.991182175,0.991182175
LRRC2,0.75,2,2,1.0,0.98294926,0.98294926
LRRC37A2,0.75,2,2,1.0,0.88898913,0.88898913
LRRC49,0.75,2,2,1.0,0.8703191,0.8703191
LRRC74A,0.75,2,2,1.0,0.86833735,0.86833735
LRRTM3,0.75,2,2,1.0,0.987175465,0.987175465
LUC7L,0.75,2,2,1.0,0.89554238,0.89554238
LYPD4,0.75,2,2,1.0,0.98279998,0.98279998
LZTFL1,0.75,2,2,1.0,0.976706015,0.976706015
MAGEB2,0.75,2,2,1.0,0.9618420750000001,0.9618420750000001
MAGEE2,0.75,2,2,1.0,0.89458525,0.89458525
MAP2,0.75,2,2,1.0,0.90344992,0.90344992
MAP2K3,0.75,2,2,1.0,0.98416525,0.98416525
MAP2K7,0.75,2,2,1.0,0.9493075799999999,0.9493075799999999
MAP3K13,0.75,2,2,1.0,0.9418442300000001,0.9418442300000001
MAP3K9,0.75,2,2,1.0,0.8804826,0.8804826
MAP4K1,0.75,2,2,1.0,0.95636315,0.95636315
MAPK6,0.75,2,2,1.0,0.87788125,0.87788125
MARCHF2,0.75,2,2,1.0,0.98357105,0.98357105
MARCHF8,0.75,2,2,1.0,0.98455781,0.98455781
MAVS,0.75,2,2,1.0,0.93266078,0.93266078
MBNL2,0.75,2,2,1.0,0.9764635850000001,0.9764635850000001
MCAM,0.75,2,2,1.0,0.9906712449999999,0.9906712449999999
ME2,0.75,2,2,1.0,0.9848831,0.9848831
MED21,0.75,2,2,1.0,0.9914079499999999,0.9914079499999999
MED4,0.75,2,2,1.0,0.9598187199999999,0.9598187199999999
MEGF9,0.75,2,2,1.0,0.98737455,0.98737455
MEPE,0.75,2,2,1.0,0.986194665,0.986194665
METTL14,0.75,2,2,1.0,0.94857284,0.94857284
METTL15,0.75,2,2,1.0,0.9828277999999999,0.9828277999999999
METTL17,0.75,2,2,1.0,0.99076622,0.99076622
METTL2A,0.75,2,2,1.0,0.91724615,0.91724615
MEX3C,0.75,2,2,1.0,0.9848944749999999,0.9848944749999999
MGAT4A,0.75,2,2,1.0,0.98349977,0.98349977
MIR551B,0.75,2,2,1.0,0.9171924499999999,0.9171924499999999
MKLN1,0.75,2,2,1.0,0.9890566999999999,0.9890566999999999
MLLT3,0.75,2,2,1.0,0.9010904200000001,0.9010904200000001
MMD,0.75,2,2,1.0,0.9341134,0.9341134
MMP16,0.75,2,2,1.0,0.9022665750000001,0.9022665750000001
MMP2,0.75,2,2,1.0,0.9903918,0.9903918
MNS1,0.75,2,2,1.0,0.951536895,0.951536895
MOB3C,0.75,2,2,1.0,0.99139855,0.99139855
MOSPD2,0.75,2,2,1.0,0.962877565,0.962877565
MPL,0.75,2,2,1.0,0.9866024849999999,0.9866024849999999
MPP5,0.75,2,2,1.0,0.9915055049999999,0.9915055049999999
MPP6,0.75,2,2,1.0,0.9879556,0.9879556
MRGBP,0.75,2,2,1.0,0.91429412,0.91429412
MRGPRD,0.75,2,2,1.0,0.95085885,0.95085885
MRGPRX2,0.75,2,2,1.0,0.991123645,0.991123645
MRPL54,0.75,2,2,1.0,0.975495845,0.975495845
MRPS22,0.75,2,2,1.0,0.959590275,0.959590275
MRPS7,0.75,2,2,1.0,0.7752781,0.7752781
MSANTD2,0.75,2,2,1.0,0.98458763,0.98458763
MT1A,0.75,2,2,1.0,0.959228985,0.959228985
MTARC1,0.75,2,2,1.0,0.9806051,0.9806051
MTERF3,0.75,2,2,1.0,0.908257365,0.908257365
MTMR4,0.75,2,2,1.0,0.9825726450000001,0.9825726450000001
MTSS1,0.75,2,2,1.0,0.91498672,0.91498672
MUC20,0.75,2,2,1.0,0.98076107,0.98076107
MUC7,0.75,2,2,1.0,0.99029232,0.99029232
MYBL2,0.75,2,2,1.0,0.98304266,0.98304266
MYOZ3,0.75,2,2,1.0,0.97276601,0.97276601
NAB1,0.75,2,2,1.0,0.987243205,0.987243205
NANP,0.75,2,2,1.0,0.9676738149999999,0.9676738149999999
NAP1L2,0.75,2,2,1.0,0.960665,0.960665
NBPF10,0.75,2,2,1.0,0.90558583,0.90558583
NBPF15,0.75,2,2,1.0,0.96403255,0.96403255
NCAPH,0.75,2,2,1.0,0.988873375,0.988873375
NCBP2,0.75,2,2,1.0,0.9548862,0.9548862
NDUFA4,0.75,2,2,1.0,0.99139753,0.99139753
NDUFS2,0.75,2,2,1.0,0.977007325,0.977007325
NECAP1,0.75,2,2,1.0,0.987688005,0.987688005
NECTIN1,0.75,2,2,1.0,0.932452125,0.932452125
NEDD9,0.75,2,2,1.0,0.96506235,0.96506235
NEK4,0.75,2,2,1.0,0.98729405,0.98729405
NEK9,0.75,2,2,1.0,0.91050705,0.91050705
NELFA,0.75,2,2,1.0,0.96744802,0.96744802
NELFCD,0.75,2,2,1.0,0.983875455,0.983875455
NFATC3,0.75,2,2,1.0,0.991355575,0.991355575
NFE2L2,0.75,2,2,1.0,0.934019215,0.934019215
NFIA,0.75,2,2,1.0,0.9047315499999999,0.9047315499999999
NFIC,0.75,2,2,1.0,0.99100045,0.99100045
NFKB1,0.75,2,2,1.0,0.99137075,0.99137075
NFKBIA,0.75,2,2,1.0,0.882852645,0.882852645
NICN1,0.75,2,2,1.0,0.9768495749999999,0.9768495749999999
NIF3L1,0.75,2,2,1.0,0.939530975,0.939530975
NIPSNAP2,0.75,2,2,1.0,0.99064515,0.99064515
NMD3,0.75,2,2,1.0,0.98554773,0.98554773
NMS,0.75,2,2,1.0,0.95118585,0.95118585
NMUR1,0.75,2,2,1.0,0.851508975,0.851508975
NPNT,0.75,2,2,1.0,0.82489418,0.82489418
NPSR1,0.75,2,2,1.0,0.971548225,0.971548225
NQO2,0.75,2,2,1.0,0.8716016799999999,0.8716016799999999
NR1D1,0.75,2,2,1.0,0.86254913,0.86254913
NR2F6,0.75,2,2,1.0,0.96903118,0.96903118
NUCB2,0.75,2,2,1.0,0.938108385,0.938108385
NUDCD1,0.75,2,2,1.0,0.9329002,0.9329002
NUDT12,0.75,2,2,1.0,0.91772195,0.91772195
NUDT9,0.75,2,2,1.0,0.9741554,0.9741554
NUP188,0.75,2,2,1.0,0.9911697349999999,0.9911697349999999
NUP35,0.75,2,2,1.0,0.94983637,0.94983637
NUP42,0.75,2,2,1.0,0.987144025,0.987144025
NUP58,0.75,2,2,1.0,0.979359685,0.979359685
NXNL1,0.75,2,2,1.0,0.880422375,0.880422375
OAF,0.75,2,2,1.0,0.96095865,0.96095865
OBI1,0.75,2,2,1.0,0.866253385,0.866253385
OCEL1,0.75,2,2,1.0,0.9913845,0.9913845
OFCC1,0.75,2,2,1.0,0.946653,0.946653
OGFOD1,0.75,2,2,1.0,0.93097823,0.93097823
OMA1,0.75,2,2,1.0,0.989430415,0.989430415
OR10A4,0.75,2,2,1.0,0.92439898,0.92439898
OR10X1,0.75,2,2,1.0,0.90681285,0.90681285
OR14C36,0.75,2,2,1.0,0.956175725,0.956175725
OR14K1,0.75,2,2,1.0,0.9880521499999999,0.9880521499999999
OR1C1,0.75,2,2,1.0,0.9285076,0.9285076
OR1L3,0.75,2,2,1.0,0.8768679,0.8768679
OR1L4,0.75,2,2,1.0,0.9914377,0.9914377
OR2AG2,0.75,2,2,1.0,0.9842576000000001,0.9842576000000001
OR2V2,0.75,2,2,1.0,0.9792423800000001,0.9792423800000001
OR3A2,0.75,2,2,1.0,0.9913466,0.9913466
OR4E2,0.75,2,2,1.0,0.9589213999999999,0.9589213999999999
OR4F5,0.75,2,2,1.0,0.98696115,0.98696115
OR4F6,0.75,2,2,1.0,0.9329338,0.9329338
OR4K1,0.75,2,2,1.0,0.972010255,0.972010255
OR4K14,0.75,2,2,1.0,0.979325285,0.979325285
OR51B5,0.75,2,2,1.0,0.9688602,0.9688602
OR51B6,0.75,2,2,1.0,0.90273825,0.90273825
OR56A1,0.75,2,2,1.0,0.9842886200000001,0.9842886200000001
OR5B12,0.75,2,2,1.0,0.881611315,0.881611315
OR5B3,0.75,2,2,1.0,0.9562726800000001,0.9562726800000001
OR5P3,0.75,2,2,1.0,0.9054385300000001,0.9054385300000001
OR5T1,0.75,2,2,1.0,0.9782839249999999,0.9782839249999999
OR6B2,0.75,2,2,1.0,0.9642074300000001,0.9642074300000001
OR6K3,0.75,2,2,1.0,0.991446125,0.991446125
OR7A5,0.75,2,2,1.0,0.98679935,0.98679935
OR7D4,0.75,2,2,1.0,0.99088505,0.99088505
OR9I1,0.75,2,2,1.0,0.97221515,0.97221515
ORM1,0.75,2,2,1.0,0.9676445499999999,0.9676445499999999
OSGEP,0.75,2,2,1.0,0.8976413,0.8976413
OSTF1,0.75,2,2,1.0,0.929223895,0.929223895
OTULINL,0.75,2,2,1.0,0.9332159449999999,0.9332159449999999
OTX1,0.75,2,2,1.0,0.97938165,0.97938165
OVGP1,0.75,2,2,1.0,0.989358135,0.989358135
P2RX1,0.75,2,2,1.0,0.98207908,0.98207908
P2RX5,0.75,2,2,1.0,0.978538565,0.978538565
P2RY1,0.75,2,2,1.0,0.9898490200000001,0.9898490200000001
P2RY14,0.75,2,2,1.0,0.98330458,0.98330458
PACSIN1,0.75,2,2,1.0,0.9823537250000001,0.9823537250000001
PAK1,0.75,2,2,1.0,0.99139815,0.99139815
PANK4,0.75,2,2,1.0,0.970221715,0.970221715
PATL1,0.75,2,2,1.0,0.974992325,0.974992325
PAX1,0.75,2,2,1.0,0.991077725,0.991077725
PAX7,0.75,2,2,1.0,0.9914460249999999,0.9914460249999999
PBRM1,0.75,2,2,1.0,0.92255025,0.92255025
PBX4,0.75,2,2,1.0,0.9802164,0.9802164
PCGF3,0.75,2,2,1.0,0.95514265,0.95514265
PCGF5,0.75,2,2,1.0,0.945112475,0.945112475
PCNX3,0.75,2,2,1.0,0.941393215,0.941393215
PCNX4,0.75,2,2,1.0,0.97737843,0.97737843
PCYOX1,0.75,2,2,1.0,0.912477525,0.912477525
PCYT2,0.75,2,2,1.0,0.968787525,0.968787525
PDCL,0.75,2,2,1.0,0.9859603,0.9859603
PDE12,0.75,2,2,1.0,0.92769778,0.92769778
PDIK1L,0.75,2,2,1.0,0.9844650850000001,0.9844650850000001
PDLIM1,0.75,2,2,1.0,0.9909062500000001,0.9909062500000001
PDPR,0.75,2,2,1.0,0.983690215,0.983690215
PELI1,0.75,2,2,1.0,0.8964359749999999,0.8964359749999999
PGA5,0.75,2,2,1.0,0.979376215,0.979376215
PGS1,0.75,2,2,1.0,0.94237921,0.94237921
PHC3,0.75,2,2,1.0,0.99047795,0.99047795
PHGDH,0.75,2,2,1.0,0.915936415,0.915936415
PHKG1,0.75,2,2,1.0,0.863518205,0.863518205
PI4K2B,0.75,2,2,1.0,0.9913927499999999,0.9913927499999999
PIBF1,0.75,2,2,1.0,0.96072435,0.96072435
PID1,0.75,2,2,1.0,0.98869375,0.98869375
PIF1,0.75,2,2,1.0,0.89464337,0.89464337
PIK3C3,0.75,2,2,1.0,0.99136242,0.99136242
PILRA,0.75,2,2,1.0,0.9913230550000001,0.9913230550000001
PIP4P1,0.75,2,2,1.0,0.9912768700000001,0.9912768700000001
PITX2,0.75,2,2,1.0,0.9277454350000001,0.9277454350000001
PKMYT1,0.75,2,2,1.0,0.976919885,0.976919885
PLA2R1,0.75,2,2,1.0,0.97868055,0.97868055
PLD2,0.75,2,2,1.0,0.973283125,0.973283125
PLEKHA3,0.75,2,2,1.0,0.97613272,0.97613272
PLEKHA8,0.75,2,2,1.0,0.950739445,0.950739445
PLEKHB2,0.75,2,2,1.0,0.92836085,0.92836085
PLXDC2,0.75,2,2,1.0,0.9364063149999999,0.9364063149999999
PNPLA8,0.75,2,2,1.0,0.98443565,0.98443565
POC1A,0.75,2,2,1.0,0.9914486,0.9914486
POLD4,0.75,2,2,1.0,0.9685611199999999,0.9685611199999999
POLN,0.75,2,2,1.0,0.88753955,0.88753955
POM121,0.75,2,2,1.0,0.9773387,0.9773387
POMGNT2,0.75,2,2,1.0,0.93718418,0.93718418
POU2F1,0.75,2,2,1.0,0.89566955,0.89566955
PPARA,0.75,2,2,1.0,0.853254975,0.853254975
PPFIBP2,0.75,2,2,1.0,0.8882640500000001,0.8882640500000001
PPIAL4G,0.75,2,2,1.0,0.9427914500000001,0.9427914500000001
PPID,0.75,2,2,1.0,0.98355427,0.98355427
PPIH,0.75,2,2,1.0,0.9856172249999999,0.9856172249999999
PPIL6,0.75,2,2,1.0,0.8757373749999999,0.8757373749999999
PPP1R17,0.75,2,2,1.0,0.9862192000000001,0.9862192000000001
PPP1R21,0.75,2,2,1.0,0.9108293000000001,0.9108293000000001
PPP1R3B,0.75,2,2,1.0,0.91082005,0.91082005
PPP1R7,0.75,2,2,1.0,0.8806394200000001,0.8806394200000001
PPP3R2,0.75,2,2,1.0,0.925592285,0.925592285
PQBP1,0.75,2,2,1.0,0.9702918,0.9702918
PRAMEF7,0.75,2,2,1.0,0.98492042,0.98492042
PRB1,0.75,2,2,1.0,0.9679791,0.9679791
PRDM7,0.75,2,2,1.0,0.9402514,0.9402514
PRIMA1,0.75,2,2,1.0,0.9441545,0.9441545
PRKCG,0.75,2,2,1.0,0.97523465,0.97523465
PROKR1,0.75,2,2,1.0,0.98161937,0.98161937
PRPF38A,0.75,2,2,1.0,0.9180359,0.9180359
PRSS22,0.75,2,2,1.0,0.9174127350000001,0.9174127350000001
PRSS37,0.75,2,2,1.0,0.9353987500000001,0.9353987500000001
PSMC2,0.75,2,2,1.0,0.991342395,0.991342395
PSMD1,0.75,2,2,1.0,0.98161183,0.98161183
PSMD9,0.75,2,2,1.0,0.80418295,0.80418295
PSMG2,0.75,2,2,1.0,0.974634875,0.974634875
PTGER2,0.75,2,2,1.0,0.936862115,0.936862115
PTGS1,0.75,2,2,1.0,0.8879919000000001,0.8879919000000001
PTPN1,0.75,2,2,1.0,0.99043213,0.99043213
QRICH2,0.75,2,2,1.0,0.9867504300000001,0.9867504300000001
R3HDM4,0.75,2,2,1.0,0.94927155,0.94927155
RAB10,0.75,2,2,1.0,0.9846223199999999,0.9846223199999999
RAB39A,0.75,2,2,1.0,0.9912974699999999,0.9912974699999999
RAB3D,0.75,2,2,1.0,0.964623,0.964623
RABGAP1,0.75,2,2,1.0,0.98742324,0.98742324
RAET1E,0.75,2,2,1.0,0.959478435,0.959478435
RAET1L,0.75,2,2,1.0,0.9807490249999999,0.9807490249999999
RANBP3,0.75,2,2,1.0,0.9910517249999999,0.9910517249999999
RAPGEF5,0.75,2,2,1.0,0.9782769,0.9782769
RASSF8,0.75,2,2,1.0,0.899818,0.899818
RBL2,0.75,2,2,1.0,0.991487,0.991487
RBPJ,0.75,2,2,1.0,0.9333698500000001,0.9333698500000001
RCAN3,0.75,2,2,1.0,0.8992906,0.8992906
RECQL5,0.75,2,2,1.0,0.97632165,0.97632165
REEP5,0.75,2,2,1.0,0.960449715,0.960449715
REL,0.75,2,2,1.0,0.910236375,0.910236375
RENBP,0.75,2,2,1.0,0.98532155,0.98532155
RETREG2,0.75,2,2,1.0,0.946174335,0.946174335
RETSAT,0.75,2,2,1.0,0.9874899500000001,0.9874899500000001
RFX1,0.75,2,2,1.0,0.971476475,0.971476475
RGS2,0.75,2,2,1.0,0.991375915,0.991375915
RHBDD2,0.75,2,2,1.0,0.927138575,0.927138575
RIN2,0.75,2,2,1.0,0.9617290999999999,0.9617290999999999
RIOK3,0.75,2,2,1.0,0.848005,0.848005
RIPK1,0.75,2,2,1.0,0.9907898749999999,0.9907898749999999
RMI1,0.75,2,2,1.0,0.974319965,0.974319965
RNASE4,0.75,2,2,1.0,0.99137315,0.99137315
RNF10,0.75,2,2,1.0,0.9913196,0.9913196
RNF133,0.75,2,2,1.0,0.8624594999999999,0.8624594999999999
RNF149,0.75,2,2,1.0,0.91055187,0.91055187
RNF150,0.75,2,2,1.0,0.9905619,0.9905619
RNF157,0.75,2,2,1.0,0.9573004350000001,0.9573004350000001
RNGTT,0.75,2,2,1.0,0.9800333999999999,0.9800333999999999
RNMT,0.75,2,2,1.0,0.881099225,0.881099225
RP9,0.75,2,2,1.0,0.990320925,0.990320925
RPE,0.75,2,2,1.0,0.98953815,0.98953815
RPL13A,0.75,2,2,1.0,0.92513255,0.92513255
RPL15,0.75,2,2,1.0,0.8754986849999999,0.8754986849999999
RPL36A,0.75,2,2,1.0,0.98228866,0.98228866
RPP14,0.75,2,2,1.0,0.9851942,0.9851942
RPS6KA5,0.75,2,2,1.0,0.9846367549999999,0.9846367549999999
RSL1D1,0.75,2,2,1.0,0.9244503749999999,0.9244503749999999
RSPH3,0.75,2,2,1.0,0.9773480649999999,0.9773480649999999
RSPO2,0.75,2,2,1.0,0.97607705,0.97607705
RSPO4,0.75,2,2,1.0,0.9436526000000001,0.9436526000000001
RTF1,0.75,2,2,1.0,0.9474718,0.9474718
RUNDC3B,0.75,2,2,1.0,0.90656375,0.90656375
SAMHD1,0.75,2,2,1.0,0.909507375,0.909507375
SBSN,0.75,2,2,1.0,0.88462048,0.88462048
SCMH1,0.75,2,2,1.0,0.97969556,0.97969556
SDCBP,0.75,2,2,1.0,0.88982582,0.88982582
SDR42E1,0.75,2,2,1.0,0.986536375,0.986536375
SELP,0.75,2,2,1.0,0.989842675,0.989842675
SEMA3F,0.75,2,2,1.0,0.9687621,0.9687621
SENP8,0.75,2,2,1.0,0.9869944799999999,0.9869944799999999
SETD6,0.75,2,2,1.0,0.94002348,0.94002348
SFMBT1,0.75,2,2,1.0,0.9717218750000001,0.9717218750000001
SFTPA2,0.75,2,2,1.0,0.96064995,0.96064995
SGCE,0.75,2,2,1.0,0.9326199,0.9326199
SH2B1,0.75,2,2,1.0,0.93250325,0.93250325
SHARPIN,0.75,2,2,1.0,0.991472025,0.991472025
SHISA2,0.75,2,2,1.0,0.9514247650000001,0.9514247650000001
SHMT2,0.75,2,2,1.0,0.914443965,0.914443965
SIAH2,0.75,2,2,1.0,0.97494565,0.97494565
SIGLEC14,0.75,2,2,1.0,0.969729215,0.969729215
SIGLEC6,0.75,2,2,1.0,0.98393115,0.98393115
SIGLECL1,0.75,2,2,1.0,0.97740377,0.97740377
SIRPD,0.75,2,2,1.0,0.925724475,0.925724475
SIRT2,0.75,2,2,1.0,0.9329651,0.9329651
SIRT7,0.75,2,2,1.0,0.98199345,0.98199345
SKA1,0.75,2,2,1.0,0.96437975,0.96437975
SKP1,0.75,2,2,1.0,0.96870155,0.96870155
SLC14A1,0.75,2,2,1.0,0.9289391199999999,0.9289391199999999
SLC16A12,0.75,2,2,1.0,0.8243486,0.8243486
SLC19A3,0.75,2,2,1.0,0.97071975,0.97071975
SLC1A3,0.75,2,2,1.0,0.9630145299999999,0.9630145299999999
SLC20A1,0.75,2,2,1.0,0.94770307,0.94770307
SLC22A1,0.75,2,2,1.0,0.9842065799999999,0.9842065799999999
SLC22A17,0.75,2,2,1.0,0.957183685,0.957183685
SLC25A13,0.75,2,2,1.0,0.98440835,0.98440835
SLC25A40,0.75,2,2,1.0,0.9904238000000001,0.9904238000000001
SLC25A41,0.75,2,2,1.0,0.960695445,0.960695445
SLC25A53,0.75,2,2,1.0,0.98519265,0.98519265
SLC26A7,0.75,2,2,1.0,0.90360375,0.90360375
SLC2A3,0.75,2,2,1.0,0.98665613,0.98665613
SLC30A7,0.75,2,2,1.0,0.98018217,0.98018217
SLC33A1,0.75,2,2,1.0,0.8679967550000001,0.8679967550000001
SLC34A1,0.75,2,2,1.0,0.91709575,0.91709575
SLC35B4,0.75,2,2,1.0,0.878978935,0.878978935
SLC37A1,0.75,2,2,1.0,0.9849239,0.9849239
SLC39A2,0.75,2,2,1.0,0.97445479,0.97445479
SLC39A3,0.75,2,2,1.0,0.9769766950000001,0.9769766950000001
SLC44A2,0.75,2,2,1.0,0.98423008,0.98423008
SLC7A1,0.75,2,2,1.0,0.985142425,0.985142425
SLC8A2,0.75,2,2,1.0,0.991378415,0.991378415
SLCO1A2,0.75,2,2,1.0,0.986018955,0.986018955
SMARCD1,0.75,2,2,1.0,0.98402035,0.98402035
SNORD115-21,0.75,2,2,1.0,0.79995935,0.79995935
SNORD115-22,0.75,2,2,1.0,0.98878113,0.98878113
SNPH,0.75,2,2,1.0,0.984015775,0.984015775
SP140,0.75,2,2,1.0,0.97785535,0.97785535
SPAG8,0.75,2,2,1.0,0.975281835,0.975281835
SPANXN2,0.75,2,2,1.0,0.965646785,0.965646785
SPANXN3,0.75,2,2,1.0,0.974098515,0.974098515
SPATA5L1,0.75,2,2,1.0,0.9887639800000001,0.9887639800000001
SPATA7,0.75,2,2,1.0,0.98281095,0.98281095
SPDYE3,0.75,2,2,1.0,0.9906631699999999,0.9906631699999999
SPNS1,0.75,2,2,1.0,0.97116328,0.97116328
SPP1,0.75,2,2,1.0,0.9824187449999999,0.9824187449999999
SPPL2C,0.75,2,2,1.0,0.982527135,0.982527135
SPRR1A,0.75,2,2,1.0,0.80449433,0.80449433
SQSTM1,0.75,2,2,1.0,0.989959435,0.989959435
SRPX,0.75,2,2,1.0,0.967934545,0.967934545
SS18,0.75,2,2,1.0,0.917529115,0.917529115
SS18L1,0.75,2,2,1.0,0.97359215,0.97359215
SSH3,0.75,2,2,1.0,0.99086812,0.99086812
SSR1,0.75,2,2,1.0,0.914828885,0.914828885
SSR4,0.75,2,2,1.0,0.98183259,0.98183259
SSU72P8,0.75,2,2,1.0,0.98493048,0.98493048
STAC3,0.75,2,2,1.0,0.9386308,0.9386308
STAT3,0.75,2,2,1.0,0.981484205,0.981484205
STEAP2,0.75,2,2,1.0,0.95045852,0.95045852
STK32A,0.75,2,2,1.0,0.97903798,0.97903798
STRIP1,0.75,2,2,1.0,0.9909222799999999,0.9909222799999999
STYX,0.75,2,2,1.0,0.91983855,0.91983855
SULT6B1,0.75,2,2,1.0,0.980031605,0.980031605
SUPT5H,0.75,2,2,1.0,0.90137965,0.90137965
SUPV3L1,0.75,2,2,1.0,0.984519245,0.984519245
SVOP,0.75,2,2,1.0,0.9568211,0.9568211
SYCP3,0.75,2,2,1.0,0.910403995,0.910403995
SYDE1,0.75,2,2,1.0,0.8147340000000001,0.8147340000000001
SYTL3,0.75,2,2,1.0,0.982539115,0.982539115
SYVN1,0.75,2,2,1.0,0.9584876250000001,0.9584876250000001
TACO1,0.75,2,2,1.0,0.92272523,0.92272523
TAF1A,0.75,2,2,1.0,0.9678523,0.9678523
TAF6,0.75,2,2,1.0,0.98297863,0.98297863
TAF7,0.75,2,2,1.0,0.98992055,0.98992055
TAFA1,0.75,2,2,1.0,0.984036385,0.984036385
TARDBP,0.75,2,2,1.0,0.9545675499999999,0.9545675499999999
TARS2,0.75,2,2,1.0,0.9788259,0.9788259
TAS1R1,0.75,2,2,1.0,0.9820792,0.9820792
TAS2R10,0.75,2,2,1.0,0.986035795,0.986035795
TAS2R38,0.75,2,2,1.0,0.9690270750000001,0.9690270750000001
TBC1D29P,0.75,2,2,1.0,0.98603107,0.98603107
TBC1D5,0.75,2,2,1.0,0.971841905,0.971841905
TBRG4,0.75,2,2,1.0,0.98704222,0.98704222
TCAIM,0.75,2,2,1.0,0.97207995,0.97207995
TCF19,0.75,2,2,1.0,0.94224953,0.94224953
TCF3,0.75,2,2,1.0,0.9857470749999999,0.9857470749999999
TCTE1,0.75,2,2,1.0,0.92233988,0.92233988
TDG,0.75,2,2,1.0,0.9887525,0.9887525
TERF2,0.75,2,2,1.0,0.89976415,0.89976415
TERF2IP,0.75,2,2,1.0,0.98917083,0.98917083
TESK2,0.75,2,2,1.0,0.9844171100000001,0.9844171100000001
TEX26,0.75,2,2,1.0,0.9840109699999999,0.9840109699999999
TEX37,0.75,2,2,1.0,0.940465015,0.940465015
TEX44,0.75,2,2,1.0,0.96714795,0.96714795
TFDP2,0.75,2,2,1.0,0.974422165,0.974422165
TGFB1I1,0.75,2,2,1.0,0.9056041,0.9056041
THAP4,0.75,2,2,1.0,0.985393225,0.985393225
THPO,0.75,2,2,1.0,0.9526896499999999,0.9526896499999999
THRB,0.75,2,2,1.0,0.98126885,0.98126885
